# tracer: function_graph
#
# CPU  DURATION                  FUNCTION CALLS
# |     |   |                     |   |   |   |
 1)               |                                  __update_load_avg_cfs_rq() {
 1)   0.372 us    |                                    __accumulate_pelt_segments();
 1)   1.405 us    |                                  }
 1)   0.360 us    |                                  clear_buddies();
 1)   0.396 us    |                                  account_entity_dequeue();
 1)   0.384 us    |                                  update_cfs_group();
 1)   0.372 us    |                                  update_min_vruntime();
 1) + 10.289 us   |                                }
 1)               |                                dequeue_entity() {
 1)               |                                  update_curr() {
 1)   0.384 us    |                                    update_min_vruntime();
 1)   1.152 us    |                                  }
 1)               |                                  __update_load_avg_se() {
 1)   0.384 us    |                                    __accumulate_pelt_segments();
 1)   1.225 us    |                                  }
 1)               |                                  __update_load_avg_cfs_rq() {
 1)   0.372 us    |                                    __accumulate_pelt_segments();
 1)   1.273 us    |                                  }
 1)   0.384 us    |                                  clear_buddies();
 1)   0.480 us    |                                  account_entity_dequeue();
 1)               |                                  update_cfs_group() {
 1)   0.588 us    |                                    reweight_entity();
 1)   1.537 us    |                                  }
 1)   0.372 us    |                                  update_min_vruntime();
 1)   9.315 us    |                                }
 1) + 20.997 us   |                              }
 1) + 22.089 us   |                            }
 1)               |                            pick_next_task_fair() {
 1)   0.384 us    |                              __msecs_to_jiffies();
 1)   1.549 us    |                            }
 1)               |                            pick_next_task_idle() {
 1)               |                              put_prev_task_fair() {
 1)               |                                put_prev_entity() {
 1)   0.360 us    |                                  check_cfs_rq_runtime();
 1)   1.501 us    |                                }
 1)               |                                put_prev_entity() {
 1)   0.360 us    |                                  check_cfs_rq_runtime();
 1)   1.056 us    |                                }
 1)   3.782 us    |                              }
 1)   4.622 us    |                            }
 ------------------------------------------
 1) sockex1-17896  =>    <idle>-0   
 ------------------------------------------

 1)               |  switch_mm_irqs_off() {
 1)   0.625 us    |    load_new_mm_cr3();
 1)   3.349 us    |  }
 ------------------------------------------
 1)    <idle>-0    => sockex1-17896 
 ------------------------------------------

 1)   0.505 us    |                            finish_task_switch();
 1) * 47627.96 us |                          }
 1) * 47629.00 us |                        }
 1)   0.384 us    |                        _raw_spin_lock_irq();
 1) * 47631.39 us |                      }
 1) * 47632.22 us |                    }
 1) * 47636.09 us |                  }
 1) * 47638.06 us |                }
 1) * 47640.04 us |              }
 1)   0.396 us    |              _raw_spin_lock();
 1) * 47643.27 us |            }
 1)   0.421 us    |            dev_get_by_index_rcu();
 1)               |            __register_prot_hook() {
 1)               |              dev_add_pack() {
 1)   0.372 us    |                _raw_spin_lock();
 1)   1.128 us    |              }
 1)   1.873 us    |            }
 1)               |            release_sock() {
 1)   0.372 us    |              _raw_spin_lock_bh();
 1)               |              _raw_spin_unlock_bh() {
 1)   0.397 us    |                __local_bh_enable_ip();
 1)   1.141 us    |              }
 1)   2.881 us    |            }
 1) * 47654.87 us |          }
 1) * 47655.67 us |        }
 1) * 47659.91 us |      }
 1) * 47660.74 us |    } /* __x64_sys_bind */
 1) * 47661.70 us |  } /* do_syscall_64 */
 1)               |  do_syscall_64() {
 1)               |    __x64_sys_setsockopt() {
 1)               |      __sys_setsockopt() {
 1)               |        sockfd_lookup_light() {
 1)               |          __fdget() {
 1)   0.456 us    |            __fget_light();
 1)   1.176 us    |          }
 1)   1.920 us    |        }
 1)               |        sock_setsockopt() {
 1)               |          lock_sock_nested() {
 1)   0.372 us    |            _raw_spin_lock_bh();
 1)   0.384 us    |            __local_bh_enable_ip();
 1)   1.801 us    |          }
 1)               |          sk_attach_bpf() {
 1)               |            bpf_prog_get_type_dev() {
 1)               |              __bpf_prog_get() {
 1)               |                __fdget() {
 1)   0.372 us    |                  __fget_light();
 1)   1.056 us    |                }
 1)   0.384 us    |                bpf_prog_add();
 1)   2.629 us    |              }
 1)   3.434 us    |            }
 1)               |            __sk_attach_prog() {
 1)               |              kmem_cache_alloc_trace() {
 1)   0.372 us    |                should_failslab();
 1)   1.201 us    |              }
 1)   1.981 us    |            }
 1)   6.651 us    |          }
 1)               |          release_sock() {
 1)   0.360 us    |            _raw_spin_lock_bh();
 1)               |            _raw_spin_unlock_bh() {
 1)   0.372 us    |              __local_bh_enable_ip();
 1)   1.069 us    |            }
 1)   2.533 us    |          }
 1) + 13.145 us   |        }
 1) + 17.011 us   |      }
 1) + 17.743 us   |    }
 1) + 18.716 us   |  }
 1)               |  __do_page_fault() {
 1)   0.396 us    |    down_read_trylock();
 1)               |    find_vma() {
 1)   0.612 us    |      vmacache_find();
 1)   1.356 us    |    }
 1)               |    handle_mm_fault() {
 1)   0.385 us    |      mem_cgroup_from_task();
 1)               |      __handle_mm_fault() {
 1)   0.420 us    |        pmd_devmap_trans_unstable();
 1)               |        filemap_map_pages() {
 1)               |          alloc_set_pte() {
 1)   0.372 us    |            pmd_devmap_trans_unstable();
 1)   0.408 us    |            _raw_spin_lock();
 1)   0.372 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.397 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.372 us    |                __unlock_page_memcg();
 1)   1.068 us    |              }
 1)   2.893 us    |            }
 1)   5.991 us    |          }
 1)   0.372 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.360 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.360 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.056 us    |              }
 1)   2.497 us    |            }
 1)   3.950 us    |          }
 1)   0.372 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.360 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.360 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.396 us    |                __unlock_page_memcg();
 1)   1.081 us    |              }
 1)   2.593 us    |            }
 1)   4.022 us    |          }
 1)   0.372 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.373 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.057 us    |              }
 1)   2.473 us    |            }
 1)   3.890 us    |          }
 1)   0.360 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.361 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.361 us    |                __unlock_page_memcg();
 1)   1.045 us    |              }
 1)   2.473 us    |            }
 1)   4.334 us    |          }
 1)   0.372 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.372 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.360 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.361 us    |                __unlock_page_memcg();
 1)   1.057 us    |              }
 1)   2.449 us    |            }
 1)   3.866 us    |          }
 1)   0.360 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.372 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.361 us    |                __unlock_page_memcg();
 1)   1.057 us    |              }
 1)   2.461 us    |            }
 1)   3.878 us    |          }
 1)   0.372 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.360 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.361 us    |                __unlock_page_memcg();
 1)   1.045 us    |              }
 1)   2.461 us    |            }
 1)   3.878 us    |          }
 1)   0.360 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.372 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.361 us    |                __unlock_page_memcg();
 1)   1.057 us    |              }
 1)   2.461 us    |            }
 1)   3.986 us    |          }
 1)   0.360 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.372 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.361 us    |                __unlock_page_memcg();
 1)   1.057 us    |              }
 1)   2.461 us    |            }
 1)   3.878 us    |          }
 1)   0.360 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.372 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.361 us    |                __unlock_page_memcg();
 1)   1.057 us    |              }
 1)   2.449 us    |            }
 1)   3.890 us    |          }
 1)   0.360 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.372 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.361 us    |                __unlock_page_memcg();
 1)   1.057 us    |              }
 1)   2.461 us    |            }
 1)   3.878 us    |          }
 1)   0.360 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.372 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.360 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.057 us    |              }
 1)   2.809 us    |            }
 1)   4.226 us    |          }
 1)   0.372 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.360 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.372 us    |                __unlock_page_memcg();
 1)   1.057 us    |              }
 1)   2.461 us    |            }
 1)   3.901 us    |          }
 1)   0.360 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.372 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.360 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.045 us    |              }
 1)   2.461 us    |            }
 1)   3.877 us    |          }
 1)   0.360 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.432 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.360 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.057 us    |              }
 1)   2.449 us    |            }
 1)   3.937 us    |          }
 1)   0.372 us    |          unlock_page();
 1) + 84.837 us   |        }
 1) + 87.143 us   |      }
 1) + 88.944 us   |    }
 1)   0.384 us    |    up_read();
 1) + 93.109 us   |  }
 1)               |  do_syscall_64() {
 1)               |    __x64_sys_pipe2() {
 1)               |      do_pipe2() {
 1)               |        __do_pipe_flags() {
 1)               |          create_pipe_files() {
 1)               |            new_inode_pseudo() {
 1)               |              alloc_inode() {
 1)               |                kmem_cache_alloc() {
 1)   0.372 us    |                  should_failslab();
 1)   1.428 us    |                }
 1)               |                inode_init_always() {
 1)               |                  make_kuid() {
 1)   0.420 us    |                    map_id_range_down();
 1)   1.225 us    |                  }
 1)               |                  make_kgid() {
 1)   0.384 us    |                    map_id_range_down();
 1)   1.069 us    |                  }
 1)   0.372 us    |                  __init_rwsem();
 1)   4.370 us    |                }
 1)   7.131 us    |              }
 1)   0.384 us    |              _raw_spin_lock();
 1)   8.632 us    |            }
 1)   0.360 us    |            get_next_ino();
 1)               |            alloc_pipe_info() {
 1)               |              kmem_cache_alloc_trace() {
 1)   0.361 us    |                should_failslab();
 1)   1.393 us    |              }
 1)               |              __kmalloc() {
 1)   0.432 us    |                kmalloc_slab();
 1)   0.360 us    |                should_failslab();
 1)   2.125 us    |              }
 1)   0.360 us    |              __init_waitqueue_head();
 1)   0.384 us    |              __mutex_init();
 1)   6.471 us    |            }
 1)               |            current_time() {
 1)   0.408 us    |              ktime_get_coarse_real_ts64();
 1)   0.384 us    |              timespec64_trunc();
 1)   1.981 us    |            }
 1)               |            alloc_file_pseudo() {
 1)               |              d_alloc_pseudo() {
 1)               |                __d_alloc() {
 1)               |                  kmem_cache_alloc() {
 1)   0.349 us    |                    should_failslab();
 1)   1.429 us    |                  }
 1)   0.528 us    |                  d_set_d_op();
 1)   3.157 us    |                }
 1)   3.877 us    |              }
 1)   0.744 us    |              mntget();
 1)               |              d_instantiate() {
 1)   0.372 us    |                _raw_spin_lock();
 1)               |                __d_instantiate() {
 1)   0.468 us    |                  d_flags_for_inode();
 1)   0.360 us    |                  _raw_spin_lock();
 1)   1.968 us    |                }
 1)   3.457 us    |              }
 1)               |              alloc_file() {
 1)               |                alloc_empty_file() {
 1)               |                  __alloc_file() {
 1)               |                    kmem_cache_alloc() {
 1)   0.360 us    |                      should_failslab();
 1)   1.165 us    |                    }
 1)   0.360 us    |                    __mutex_init();
 1)   2.641 us    |                  }
 1)   3.481 us    |                }
 1)   4.309 us    |              }
 1) + 14.381 us   |            }
 1)               |            alloc_file_clone() {
 1)               |              alloc_file() {
 1)               |                alloc_empty_file() {
 1)               |                  __alloc_file() {
 1)               |                    kmem_cache_alloc() {
 1)   0.361 us    |                      should_failslab();
 1)   1.153 us    |                    }
 1)   0.360 us    |                    __mutex_init();
 1)   2.569 us    |                  }
 1)   3.337 us    |                }
 1)   4.081 us    |              }
 1)               |              path_get() {
 1)   0.372 us    |                mntget();
 1)   1.128 us    |              }
 1)   6.314 us    |            }
 1) + 40.804 us   |          }
 1)               |          get_unused_fd_flags() {
 1)               |            __alloc_fd() {
 1)   0.384 us    |              _raw_spin_lock();
 1)   0.468 us    |              expand_files.part.3();
 1)   2.221 us    |            }
 1)   3.086 us    |          }
 1)               |          get_unused_fd_flags() {
 1)               |            __alloc_fd() {
 1)   0.360 us    |              _raw_spin_lock();
 1)   0.385 us    |              expand_files.part.3();
 1)   1.897 us    |            }
 1)   2.605 us    |          }
 1) + 48.079 us   |        }
 1)               |        fd_install() {
 1)   0.384 us    |          __fd_install();
 1)   1.081 us    |        }
 1)               |        fd_install() {
 1)   0.384 us    |          __fd_install();
 1)   1.068 us    |        }
 1) + 51.848 us   |      }
 1) + 52.665 us   |    }
 1) + 53.734 us   |  }
 1)               |  __do_page_fault() {
 1)   0.384 us    |    down_read_trylock();
 1)               |    find_vma() {
 1)   0.444 us    |      vmacache_find();
 1)   1.200 us    |    }
 1)               |    handle_mm_fault() {
 1)   0.384 us    |      mem_cgroup_from_task();
 1)               |      __handle_mm_fault() {
 1)   0.420 us    |        pmd_devmap_trans_unstable();
 1)               |        filemap_map_pages() {
 1)               |          alloc_set_pte() {
 1)   0.372 us    |            pmd_devmap_trans_unstable();
 1)   0.408 us    |            _raw_spin_lock();
 1)   0.373 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.384 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.373 us    |                __unlock_page_memcg();
 1)   1.069 us    |              }
 1)   2.557 us    |            }
 1)   5.570 us    |          }
 1)   0.372 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.372 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.384 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.045 us    |              }
 1)   2.509 us    |            }
 1)   4.274 us    |          }
 1)   0.360 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.372 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.372 us    |                __unlock_page_memcg();
 1)   1.069 us    |              }
 1)   2.461 us    |            }
 1)   3.901 us    |          }
 1)   0.372 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.360 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.057 us    |              }
 1)   2.461 us    |            }
 1)   3.901 us    |          }
 1)   0.372 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.360 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.057 us    |              }
 1)   2.461 us    |            }
 1)   3.877 us    |          }
 1)   0.372 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.360 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.069 us    |              }
 1)   2.461 us    |            }
 1)   3.901 us    |          }
 1)   0.372 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.360 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.384 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.057 us    |              }
 1)   2.473 us    |            }
 1)   3.901 us    |          }
 1)   0.360 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.360 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.057 us    |              }
 1)   2.473 us    |            }
 1)   3.901 us    |          }
 1)   0.360 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.372 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.360 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.057 us    |              }
 1)   2.449 us    |            }
 1)   3.973 us    |          }
 1)   0.360 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.360 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.384 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.056 us    |              }
 1)   2.809 us    |            }
 1)   4.249 us    |          }
 1)   0.361 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.372 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.056 us    |              }
 1)   2.461 us    |            }
 1)   3.889 us    |          }
 1)   0.373 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.360 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.044 us    |              }
 1)   2.461 us    |            }
 1)   3.889 us    |          }
 1)   0.361 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.360 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.372 us    |                __unlock_page_memcg();
 1)   1.056 us    |              }
 1)   2.461 us    |            }
 1)   3.889 us    |          }
 1)   0.373 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.360 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.360 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.056 us    |              }
 1)   2.473 us    |            }
 1)   3.901 us    |          }
 1)   0.373 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.360 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.044 us    |              }
 1)   2.461 us    |            }
 1)   3.889 us    |          }
 1)   0.361 us    |          unlock_page();
 1)               |          alloc_set_pte() {
 1)   0.360 us    |            add_mm_counter_fast();
 1)               |            page_add_file_rmap() {
 1)   0.372 us    |              lock_page_memcg();
 1)               |              unlock_page_memcg() {
 1)   0.360 us    |                __unlock_page_memcg();
 1)   1.056 us    |              }
 1)   2.461 us    |            }
 1)   3.889 us    |          }
 1)   0.373 us    |          unlock_page();
 1) + 83.494 us   |        }
 1) + 85.414 us   |      }
 1) + 87.023 us   |    }
 1)   0.372 us    |    up_read();
 1) + 90.924 us   |  }
 1)               |  do_syscall_64() {
 1)               |    __x64_sys_clone() {
 1)               |      _do_fork() {
 1)               |        copy_process.part.3() {
 1)   0.480 us    |          _raw_spin_lock_irq();
 1)               |          recalc_sigpending() {
 1)   0.384 us    |            recalc_sigpending_tsk();
 1)   1.261 us    |          }
 1)   0.492 us    |          tsk_fork_get_node();
 1)               |          kmem_cache_alloc_node() {
 1)   0.373 us    |            should_failslab();
 1)   1.633 us    |          }
 1)               |          arch_dup_task_struct() {
 1)   0.636 us    |            fpu__copy();
 1)   2.257 us    |          }
 1)               |          get_random_u64() {
 1)   0.468 us    |            _warn_unseeded_randomness();
 1)   0.396 us    |            _raw_spin_lock_irqsave();
 1)   0.408 us    |            _raw_spin_unlock_irqrestore();
 1)   2.881 us    |          }
 1)               |          account_kernel_stack() {
 1)   0.421 us    |            mod_zone_page_state();
 1)   0.384 us    |            mod_zone_page_state();
 1)   0.372 us    |            mod_zone_page_state();
 1)   0.385 us    |            mod_zone_page_state();
 1)   4.010 us    |          }
 1)               |          kmem_cache_alloc_trace() {
 1)   0.372 us    |            should_failslab();
 1)   1.212 us    |          }
 1)               |          copy_creds() {
 1)               |            prepare_creds() {
 1)               |              kmem_cache_alloc() {
 1)   0.360 us    |                should_failslab();
 1)   1.164 us    |              }
 1)   2.041 us    |            }
 1)   0.372 us    |            key_put();
 1)   3.781 us    |          }
 1)               |          __delayacct_tsk_init() {
 1)               |            kmem_cache_alloc() {
 1)   0.360 us    |              should_failslab();
 1)   1.368 us    |            }
 1)   2.173 us    |          }
 1)   0.361 us    |          acct_clear_integrals();
 1)   0.360 us    |          cgroup_fork();
 1)               |          sched_fork() {
 1)               |            __sched_fork() {
 1)               |              init_dl_task_timer() {
 1)   0.444 us    |                hrtimer_init();
 1)   1.176 us    |              }
 1)               |              init_dl_inactive_task_timer() {
 1)   0.397 us    |                hrtimer_init();
 1)   1.105 us    |              }
 1)   0.372 us    |              __dl_clear_params();
 1)               |              init_numa_balancing() {
 1)   0.373 us    |                __msecs_to_jiffies();
 1)   1.273 us    |              }
 1)   6.027 us    |            }
 1)   0.480 us    |            init_entity_runnable_average();
 1)   0.384 us    |            _raw_spin_lock_irqsave();
 1)   0.384 us    |            set_task_rq_fair();
 1)               |            task_fork_fair() {
 1)   0.372 us    |              _raw_spin_lock();
 1)               |              update_rq_clock() {
 1)   0.432 us    |                update_rq_clock.part.4();
 1)   1.153 us    |              }
 1)               |              update_curr() {
 1)   0.384 us    |                update_min_vruntime();
 1)   0.408 us    |                cpuacct_charge();
 1)   1.981 us    |              }
 1)               |              sched_slice.isra.14() {
 1)   0.841 us    |                __calc_delta();
 1)   0.444 us    |                __calc_delta();
 1)   2.521 us    |              }
 1)   7.995 us    |            }
 1)   0.384 us    |            _raw_spin_unlock_irqrestore();
 1) + 18.812 us   |          }
 1)   0.384 us    |          __mutex_init();
 1)   0.384 us    |          copy_semundo();
 1)               |          dup_fd() {
 1)               |            kmem_cache_alloc() {
 1)   0.372 us    |              should_failslab();
 1)   1.488 us    |            }
 1)   0.385 us    |            __init_waitqueue_head();
 1)   0.396 us    |            _raw_spin_lock();
 1)   0.636 us    |            copy_fd_bitmaps();
 1)   6.374 us    |          }
 1)               |          copy_fs_struct() {
 1)               |            kmem_cache_alloc() {
 1)   0.636 us    |              should_failslab();
 1)   1.405 us    |            }
 1)   0.372 us    |            _raw_spin_lock();
 1)               |            path_get() {
 1)   0.432 us    |              mntget();
 1)   1.177 us    |            }
 1)               |            path_get() {
 1)   0.456 us    |              mntget();
 1)   1.309 us    |            }
 1)   6.075 us    |          }
 1)               |          kmem_cache_alloc() {
 1)   0.372 us    |            should_failslab();
 1)   1.284 us    |          }
 1)   0.384 us    |          _raw_spin_lock_irq();
 1)               |          kmem_cache_alloc() {
 1)   0.361 us    |            should_failslab();
 1)   1.273 us    |          }
 1)   0.360 us    |          __init_waitqueue_head();
 1)   0.444 us    |          hrtimer_init();
 1)   0.372 us    |          _raw_spin_lock();
 1)               |          sched_autogroup_fork() {
 1)               |            __lock_task_sighand() {
 1)   0.408 us    |              _raw_spin_lock_irqsave();
 1)   1.105 us    |            }
 1)   0.384 us    |            _raw_spin_unlock_irqrestore();
 1)   2.749 us    |          }
 1)   0.372 us    |          __mutex_init();
 1)               |          kmem_cache_alloc() {
 1)   0.360 us    |            should_failslab();
 1)   1.404 us    |          }
 1)               |          mm_init() {
 1)   0.384 us    |            __init_rwsem();
 1)               |            pgd_alloc() {
 1)               |              __get_free_pages() {
 1)               |                alloc_pages_current() {
 1)   0.469 us    |                  get_task_policy.part.8();
 1)   0.384 us    |                  policy_nodemask();
 1)   0.372 us    |                  policy_node();
 1)               |                  __alloc_pages_nodemask() {
 1)               |                    get_page_from_freelist() {
 1)   0.480 us    |                      __zone_watermark_ok();
 1)   0.372 us    |                      __inc_numa_state();
 1)   0.372 us    |                      __inc_numa_state();
 1)   4.093 us    |                    }
 1)   5.066 us    |                  }
 1)   8.092 us    |                }
 1)   8.824 us    |              }
 1)   0.372 us    |              preallocate_pmds.constprop.6();
 1)   0.360 us    |              preallocate_pmds.constprop.6();
 1)   0.397 us    |              _raw_spin_lock();
 1) + 12.857 us   |            }
 1)   0.372 us    |            __mutex_init();
 1) + 15.475 us   |          }
 1)   0.648 us    |          uprobe_start_dup_mmap();
 1)   0.384 us    |          down_write_killable();
 1)   0.385 us    |          uprobe_dup_mmap();
 1)   0.384 us    |          down_write();
 1)   0.480 us    |          get_mm_exe_file();
 1)               |          vm_area_dup() {
 1)               |            kmem_cache_alloc() {
 1)   0.396 us    |              should_failslab();
 1)   1.344 us    |            }
 1)   2.293 us    |          }
 1)   0.372 us    |          vma_dup_policy();
 1)   0.396 us    |          dup_userfaultfd();
 1)   0.384 us    |          anon_vma_fork();
 1)   0.468 us    |          down_write();
 1)   0.672 us    |          vma_interval_tree_insert_after();
 1)   0.373 us    |          up_write();
 1)               |          __vma_link_rb() {
 1)               |            vma_gap_update() {
 1)   0.408 us    |              vma_compute_subtree_gap();
 1)   1.140 us    |            }
 1)   1.933 us    |          }
 1)   0.660 us    |          copy_page_range();
 1)               |          cap_vm_enough_memory() {
 1)   0.384 us    |            cap_capable();
 1)   1.129 us    |          }
 1)   0.660 us    |          __vm_enough_memory();
 1)               |          vm_area_dup() {
 1)               |            kmem_cache_alloc() {
 1)   0.360 us    |              should_failslab();
 1)   1.128 us    |            }
 1)   1.885 us    |          }
 1)   0.372 us    |          vma_dup_policy();
 1)   0.372 us    |          dup_userfaultfd();
 1)               |          anon_vma_fork() {
 1)               |            anon_vma_clone() {
 1)               |              kmem_cache_alloc() {
 1)   0.361 us    |                should_failslab();
 1)   1.117 us    |              }
 1)   0.372 us    |              down_write();
 1)               |              anon_vma_interval_tree_insert() {
 1)   0.468 us    |                __anon_vma_interval_tree_augment_rotate();
 1)   0.384 us    |                __anon_vma_interval_tree_augment_rotate();
 1)   2.113 us    |              }
 1)   0.384 us    |              up_write();
